Ticker,Nama,Type,Region,Sector Yahoo,Industry Yahoo,Sektor IHSG
DEPO.JK,Caturkarda Depo Bangunan Tbk.,Stock,Indonesia,Consumer Cyclical,Home Improvement Retail,5. Non Primer
DEWA.JK,Darma Henwa Tbk,Stock,Indonesia,Energy,Thermal Coal,1. Energy
DEWI.JK,Dewi Shri Farmindo Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
DFAM.JK,Dafam Property Indonesia Tbk.,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
DGIK.JK,Nusa Konstruksi Enjiniring Tbk,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
DGNS.JK,Diagnos Laboratorium Utama Tbk,Stock,Indonesia,Healthcare,Diagnostics & Research,6. Healthcare
DIGI.JK,Arkadia Digital Media Tbk.,Stock,Indonesia,Communication Services,Internet Content & Information,10. Infrastructure
DILD.JK,Intiland Development Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
DIVA.JK,Distribusi Voucher Nusantara T,Stock,Indonesia,Technology,Software - Application,9. Technology
DKFT.JK,Central Omega Resources Tbk.,Stock,Indonesia,Basic Materials,Other Industrial Metals & Mining,2. Basic Materials
DLTA.JK,Delta Djakarta Tbk.,Stock,Indonesia,Consumer Defensive,Beverages - Brewers,4. Konsumen Primer
DMAS.JK,Puradelta Lestari Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
DMMX.JK,Digital Mediatama Maxima Tbk.,Stock,Indonesia,Communication Services,Advertising Agencies,10. Infrastructure
DMND.JK,Diamond Food Indonesia Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
DNAR.JK,Bank Oke Indonesia Tbk.,Stock,Indonesia,Financial Services,Banks - Regional,7. Finance
DNET.JK,Indoritel Makmur Internasional,Stock,Indonesia,Communication Services,Telecom Services,10. Infrastructure
DOID.JK,Delta Dunia Makmur Tbk.,Stock,Indonesia,Energy,Thermal Coal,1. Energy
DOOH.JK,Era Media Sejahtera Tbk.,Stock,Indonesia,Communication Services,Advertising Agencies,10. Infrastructure
DOSS.JK,Global Sukses Digital Tbk.,Stock,Indonesia,Consumer Cyclical,Specialty Retail,5. Non Primer
DPNS.JK,Duta Pertiwi Nusantara Tbk.,Stock,Indonesia,Basic Materials,Specialty Chemicals,2. Basic Materials
DPUM.JK,Dua Putra Utama Makmur Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
DRMA.JK,Dharma Polimetal Tbk.,Stock,Indonesia,Consumer Cyclical,Auto Parts,5. Non Primer
DSFI.JK,Dharma Samudera Fishing Indust,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
DSNG.JK,Dharma Satya Nusantara Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
DSSA.JK,Dian Swastatika Sentosa Tbk,Stock,Indonesia,Energy,Thermal Coal,1. Energy
PTDU.JK,Djasa Ubersakti Tbk.,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
DUCK.JK,Jaya Bersama Indo Tbk.,Stock,Indonesia,,,Unknown
DUTI.JK,Duta Pertiwi Tbk,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
DVLA.JK,Darya-Varia Laboratoria Tbk.,Stock,Indonesia,Healthcare,Drug Manufacturers - Specialty & Generic,6. Healthcare
DWGL.JK,Dwi Guna Laksana Tbk.,Stock,Indonesia,Energy,Thermal Coal,1. Energy
DYAN.JK,Dyandra Media International Tb,Stock,Indonesia,Communication Services,Entertainment,10. Infrastructure
EAST.JK,Eastparc Hotel Tbk.,Stock,Indonesia,Consumer Cyclical,Lodging,5. Non Primer
ECII.JK,Electronic City Indonesia Tbk.,Stock,Indonesia,Consumer Cyclical,Specialty Retail,5. Non Primer
EDGE.JK,Indointernet Tbk.,Stock,Indonesia,Technology,Information Technology Services,9. Technology
EKAD.JK,Ekadharma International Tbk.,Stock,Indonesia,Basic Materials,Specialty Chemicals,2. Basic Materials
ELIT.JK,Data Sinergitama Jaya Tbk.,Stock,Indonesia,Technology,Information Technology Services,9. Technology
ELPI.JK,Pelayaran Nasional Ekalya Purn,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
ELSA.JK,Elnusa Tbk.,Stock,Indonesia,Energy,Oil & Gas Equipment & Services,1. Energy
ELTY.JK,Bakrieland Development Tbk.,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
EMDE.JK,Megapolitan Developments Tbk.,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
EMTK.JK,Elang Mahkota Teknologi Tbk.,Stock,Indonesia,Communication Services,Broadcasting,10. Infrastructure
ENAK.JK,Champ Resto Indonesia Tbk.,Stock,Indonesia,Consumer Cyclical,Restaurants,5. Non Primer
ENRG.JK,Energi Mega Persada Tbk.,Stock,Indonesia,Energy,Oil & Gas E&P,1. Energy
ENVY.JK,Envy Technologies Indonesia Tb,Stock,Indonesia,,,Unknown
ENZO.JK,Morenzo Abadi Perkasa Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
EPAC.JK,Megalestari Epack Sentosaraya,Stock,Indonesia,Consumer Cyclical,Packaging & Containers,5. Non Primer
EPMT.JK,Enseval Putera Megatrading Tbk,Stock,Indonesia,Healthcare,Medical Distribution,6. Healthcare
ERAA.JK,Erajaya Swasembada Tbk.,Stock,Indonesia,Consumer Cyclical,Specialty Retail,5. Non Primer
ERAL.JK,Sinar Eka Selaras Tbk.,Stock,Indonesia,Consumer Cyclical,Specialty Retail,5. Non Primer
ERTX.JK,Eratex Djaja Tbk.,Stock,Indonesia,Consumer Cyclical,Apparel Manufacturing,5. Non Primer
ESIP.JK,Sinergi Inti Plastindo Tbk.,Stock,Indonesia,Consumer Cyclical,Packaging & Containers,5. Non Primer
ESSA.JK,ESSA Industries Indonesia Tbk.,Stock,Indonesia,Basic Materials,Chemicals,2. Basic Materials
ESTA.JK,Esta Multi Usaha Tbk.,Stock,Indonesia,Consumer Cyclical,Lodging,5. Non Primer
ESTI.JK,Ever Shine Tex Tbk.,Stock,Indonesia,Consumer Cyclical,Textile Manufacturing,5. Non Primer
ETWA.JK,Eterindo Wahanatama Tbk,Stock,Indonesia,,,Unknown
EURO.JK,Estee Gold Feet Tbk.,Stock,Indonesia,Consumer Defensive,Household & Personal Products,4. Konsumen Primer
EXCL.JK,XL Axiata Tbk.,Stock,Indonesia,Communication Services,Telecom Services,10. Infrastructure
FAPA.JK,FAP Agri Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
FAST.JK,Fast Food Indonesia Tbk.,Stock,Indonesia,Consumer Cyclical,Restaurants,5. Non Primer
FASW.JK,Fajar Surya Wisesa Tbk.,Stock,Indonesia,Consumer Cyclical,Packaging & Containers,5. Non Primer
FILM.JK,MD Entertainment Tbk.,Stock,Indonesia,Communication Services,Entertainment,10. Infrastructure
FIMP.JK,Fimperkasa Utama Tbk.,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
FIRE.JK,Alfa Energi Investama Tbk.,Stock,Indonesia,Energy,Thermal Coal,1. Energy
FISH.JK,FKS Multi Agro Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
FITT.JK,Hotel Fitra International Tbk.,Stock,Indonesia,Consumer Cyclical,Lodging,5. Non Primer
FLMC.JK,Falmaco Nonwoven Industri Tbk.,Stock,Indonesia,Consumer Defensive,Household & Personal Products,4. Konsumen Primer
FMII.JK,Fortune Mate Indonesia Tbk,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
FOLK.JK,Multi Garam Utama Tbk.,Stock,Indonesia,Consumer Cyclical,Internet Retail,5. Non Primer
FOOD.JK,Sentra Food Indonesia Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
FORU.JK,Fortune Indonesia Tbk,Stock,Indonesia,Communication Services,Advertising Agencies,10. Infrastructure
FORZ.JK,Forza Land Indonesia Tbk.,Stock,Indonesia,,,Unknown
FPNI.JK,Lotte Chemical Titan Tbk.,Stock,Indonesia,Basic Materials,Specialty Chemicals,2. Basic Materials
FREN.JK,Smartfren Telecom Tbk.,Stock,Indonesia,,,Unknown
FUJI.JK,Fuji Finance Indonesia Tbk.,Stock,Indonesia,Financial Services,Credit Services,7. Finance
FUTR.JK,Lini Imaji Kreasi Ekosistem Tb,Stock,Indonesia,Utilities,Utilities - Renewable,10. Infrastructure
FWCT.JK,Wijaya Cahaya Timber Tbk.,Stock,Indonesia,Basic Materials,Lumber & Wood Production,2. Basic Materials
GAMA.JK,Aksara Global Development Tbk.,Stock,Indonesia,,,Unknown
GDST.JK,Gunawan Dianjaya Steel Tbk.,Stock,Indonesia,Basic Materials,Steel,2. Basic Materials
GDYR.JK,Goodyear Indonesia Tbk.,Stock,Indonesia,Consumer Cyclical,Auto Parts,5. Non Primer
GEMA.JK,Gema Grahasarana Tbk.,Stock,Indonesia,Consumer Cyclical,"Furnishings, Fixtures & Appliances",5. Non Primer
GEMS.JK,Golden Energy Mines Tbk.,Stock,Indonesia,Energy,Thermal Coal,1. Energy
GGRM.JK,Gudang Garam Tbk.,Stock,Indonesia,Consumer Defensive,Tobacco,4. Konsumen Primer
GGRP.JK,Gunung Raja Paksi Tbk.,Stock,Indonesia,Basic Materials,Steel,2. Basic Materials
GHON.JK,Gihon Telekomunikasi Indonesia,Stock,Indonesia,Communication Services,Telecom Services,10. Infrastructure
GIAA.JK,Garuda Indonesia (Persero) Tbk,Stock,Indonesia,Industrials,Airlines,11. Transportation
GJTL.JK,Gajah Tunggal Tbk.,Stock,Indonesia,Consumer Cyclical,Auto Parts,5. Non Primer
GLOB.JK,Globe Kita Terang Tbk.,Stock,Indonesia,Consumer Cyclical,Specialty Retail,5. Non Primer
GLVA.JK,Galva Technologies Tbk.,Stock,Indonesia,Technology,Electronics & Computer Distribution,9. Technology
GMFI.JK,Garuda Maintenance Facility Ae,Stock,Indonesia,Industrials,Aerospace & Defense,3. Industrials
GMTD.JK,Gowa Makassar Tourism Developm,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
GOLD.JK,Visi Telekomunikasi Infrastruk,Stock,Indonesia,Communication Services,Telecom Services,10. Infrastructure
GOLF.JK,Intra Golflink Resorts Tbk.,Stock,Indonesia,Consumer Cyclical,Leisure,5. Non Primer
GOLL.JK,Golden Plantation Tbk.,Stock,Indonesia,,,Unknown
GOOD.JK,Garudafood Putra Putri Jaya Tb,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
GOTO.JK,GoTo Gojek Tokopedia Tbk.,Stock,Indonesia,Technology,Software - Infrastructure,9. Technology
GPRA.JK,Perdana Gapuraprima Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
GPSO.JK,Geoprima Solusi Tbk.,Stock,Indonesia,Technology,Scientific & Technical Instruments,9. Technology
GRIA.JK,Ingria Pratama Capitalindo Tbk,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
GRPH.JK,Griha Putra Persada Tbk.,Stock,Indonesia,Consumer Cyclical,Lodging,5. Non Primer
GRPM.JK,Graha Prima Mentari Tbk.,Stock,Indonesia,Consumer Defensive,Beverages - Non-Alcoholic,4. Konsumen Primer
GSMF.JK,Equity Development Investment,Stock,Indonesia,Financial Services,Insurance - Diversified,7. Finance
GTBO.JK,Garda Tujuh Buana Tbk,Stock,Indonesia,Energy,Thermal Coal,1. Energy
GTRA.JK,Grahaprima Suksesmandiri Tbk.,Stock,Indonesia,Industrials,Integrated Freight & Logistics,11. Transportation
GTSI.JK,GTS Internasional Tbk.,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
GULA.JK,Aman Agrindo Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
GUNA.JK,Gunanusa Eramandiri Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
GWSA.JK,Greenwood Sejahtera Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
GZCO.JK,Gozco Plantations Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
HADE.JK,Himalaya Energi Perkasa Tbk.,Stock,Indonesia,Consumer Cyclical,Specialty Retail,5. Non Primer
HAIS.JK,Hasnur Internasional Shipping,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
HAJJ.JK,Arsy Buana Travelindo Tbk.,Stock,Indonesia,Consumer Cyclical,Travel Services,5. Non Primer
HALO.JK,Haloni Jane Tbk.,Stock,Indonesia,Basic Materials,Chemicals,2. Basic Materials
HATM.JK,Habco Trans Maritima Tbk.,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
HBAT.JK,Minahasa Membangun Hebat Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
HDFA.JK,Radana Bhaskara Finance Tbk.,Stock,Indonesia,Financial Services,Credit Services,7. Finance
HDIT.JK,Hensel Davest Indonesia Tbk.,Stock,Indonesia,Technology,Software - Infrastructure,9. Technology
HDTX.JK,Panasia Indo Resources Tbk.,Stock,Indonesia,,,Unknown
HEAL.JK,Medikaloka Hermina Tbk.,Stock,Indonesia,Healthcare,Medical Care Facilities,6. Healthcare
HELI.JK,Jaya Trishindo Tbk.,Stock,Indonesia,Industrials,Airports & Air Services,3. Industrials
HERO.JK,Hero Supermarket Tbk.,Stock,Indonesia,Consumer Cyclical,Department Stores,5. Non Primer
HEXA.JK,Hexindo Adiperkasa Tbk.,Stock,Indonesia,Industrials,Industrial Distribution,3. Industrials
HILL.JK,Hillcon Tbk.,Stock,Indonesia,Basic Materials,Other Industrial Metals & Mining,2. Basic Materials
HITS.JK,Humpuss Intermoda Transportasi,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
HKMU.JK,HK Metals Utama Tbk.,Stock,Indonesia,,,Unknown
HMSP.JK,H.M. Sampoerna Tbk.,Stock,Indonesia,Consumer Defensive,Tobacco,4. Konsumen Primer
HOKI.JK,Buyung Poetra Sembada Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
HOME.JK,Hotel Mandarine Regency Tbk.,Stock,Indonesia,,,Unknown
HOMI.JK,Grand House Mulia Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
HOPE.JK,Harapan Duta Pertiwi Tbk.,Stock,Indonesia,Industrials,Metal Fabrication,3. Industrials
HOTL.JK,Saraswati Griya Lestari Tbk.,Stock,Indonesia,,,Unknown
HRME.JK,Menteng Heritage Realty Tbk.,Stock,Indonesia,Consumer Cyclical,Lodging,5. Non Primer
HRTA.JK,Hartadinata Abadi Tbk.,Stock,Indonesia,Consumer Cyclical,Luxury Goods,5. Non Primer
HRUM.JK,Harum Energy Tbk.,Stock,Indonesia,Energy,Thermal Coal,1. Energy
HUMI.JK,Humpuss Maritim Internasional,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
HYGN.JK,Ecocare Indo Pasifik Tbk.,Stock,Indonesia,Industrials,Specialty Business Services,3. Industrials
IATA.JK,MNC Energy Investments Tbk.,Stock,Indonesia,Energy,Thermal Coal,1. Energy
IBFN.JK,Intan Baru Prana Tbk.,Stock,Indonesia,Financial Services,Credit Services,7. Finance
IBOS.JK,Indo Boga Sukses Tbk.,Stock,Indonesia,Consumer Cyclical,Restaurants,5. Non Primer
IBST.JK,Inti Bangun Sejahtera Tbk.,Stock,Indonesia,Communication Services,Telecom Services,10. Infrastructure
ICBP.JK,Indofood CBP Sukses Makmur Tbk,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
ICON.JK,Island Conces Indonesia Tbk.,Stock,Indonesia,Energy,Oil & Gas Equipment & Services,1. Energy
IDEA.JK,Idea Indonesia Akademi Tbk.,Stock,Indonesia,Consumer Defensive,Education & Training Services,4. Konsumen Primer
IDPR.JK,Indonesia Pondasi Raya Tbk.,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
IFII.JK,Indonesia Fibreboard Industry,Stock,Indonesia,Basic Materials,Lumber & Wood Production,2. Basic Materials
IFSH.JK,Ifishdeco Tbk.,Stock,Indonesia,Basic Materials,Other Industrial Metals & Mining,2. Basic Materials
IGAR.JK,Champion Pacific Indonesia Tbk,Stock,Indonesia,Consumer Cyclical,Packaging & Containers,5. Non Primer
IIKP.JK,Inti Agri Resources Tbk,Stock,Indonesia,,,Unknown
IKAI.JK,Intikeramik Alamasri Industri,Stock,Indonesia,Industrials,Building Products & Equipment,3. Industrials
IKAN.JK,Era Mandiri Cemerlang Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
IKBI.JK,Sumi Indo Kabel Tbk.,Stock,Indonesia,Industrials,Electrical Equipment & Parts,3. Industrials
IKPM.JK,Ikapharmindo Putramas Tbk.,Stock,Indonesia,Healthcare,Pharmaceutical Retailers,6. Healthcare
IMAS.JK,Indomobil Sukses Internasional,Stock,Indonesia,Consumer Cyclical,Auto & Truck Dealerships,5. Non Primer
IMJS.JK,Indomobil Multi Jasa Tbk.,Stock,Indonesia,Industrials,Conglomerates,3. Industrials
IMPC.JK,Impack Pratama Industri Tbk.,Stock,Indonesia,Industrials,Building Products & Equipment,3. Industrials
INAF.JK,Indofarma Tbk.,Stock,Indonesia,Healthcare,Drug Manufacturers - Specialty & Generic,6. Healthcare
INAI.JK,Indal Aluminium Industry Tbk.,Stock,Indonesia,Basic Materials,Aluminum,2. Basic Materials
INCF.JK,Indo Komoditi Korpora Tbk.,Stock,Indonesia,Basic Materials,Specialty Chemicals,2. Basic Materials
INCI.JK,Intanwijaya Internasional Tbk,Stock,Indonesia,Basic Materials,Specialty Chemicals,2. Basic Materials
INCO.JK,Vale Indonesia Tbk.,Stock,Indonesia,Basic Materials,Other Industrial Metals & Mining,2. Basic Materials
INDF.JK,Indofood Sukses Makmur Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
INDO.JK,Royalindo Investa Wijaya Tbk.,Stock,Indonesia,Consumer Cyclical,Lodging,5. Non Primer
INDR.JK,Indo-Rama Synthetics Tbk.,Stock,Indonesia,Consumer Cyclical,Textile Manufacturing,5. Non Primer
INDS.JK,Indospring Tbk.,Stock,Indonesia,Consumer Cyclical,Auto Parts,5. Non Primer
INDX.JK,Tanah Laut Tbk,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
INDY.JK,Indika Energy Tbk.,Stock,Indonesia,Energy,Thermal Coal,1. Energy
INET.JK,Sinergi Inti Andalan Prima Tbk,Stock,Indonesia,Communication Services,Telecom Services,10. Infrastructure
INKP.JK,Indah Kiat Pulp & Paper Tbk.,Stock,Indonesia,Basic Materials,Paper & Paper Products,2. Basic Materials
INOV.JK,Inocycle Technology Group Tbk.,Stock,Indonesia,Industrials,Waste Management,3. Industrials
INPC.JK,Bank Artha Graha Internasional,Stock,Indonesia,Financial Services,Banks - Regional,7. Finance
INPP.JK,Indonesian Paradise Property T,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
INPS.JK,Indah Prakasa Sentosa Tbk.,Stock,Indonesia,Industrials,Trucking,11. Transportation
INRU.JK,Toba Pulp Lestari Tbk.,Stock,Indonesia,Basic Materials,Paper & Paper Products,2. Basic Materials
INTA.JK,Intraco Penta Tbk.,Stock,Indonesia,Industrials,Industrial Distribution,3. Industrials
INTD.JK,Inter Delta Tbk,Stock,Indonesia,Basic Materials,Paper & Paper Products,2. Basic Materials
INTP.JK,Indocement Tunggal Prakarsa Tb,Stock,Indonesia,Basic Materials,Building Materials,2. Basic Materials
IOTF.JK,Sumber Sinergi Makmur Tbk.,Stock,Indonesia,Technology,Communication Equipment,9. Technology
IPAC.JK,Era Graharealty Tbk.,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
IPCC.JK,Indonesia Kendaraan Terminal T,Stock,Indonesia,Industrials,Integrated Freight & Logistics,11. Transportation
IPCM.JK,Jasa Armada Indonesia Tbk.,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
IPOL.JK,Indopoly Swakarsa Industry Tbk,Stock,Indonesia,Consumer Cyclical,Packaging & Containers,5. Non Primer
IPPE.JK,Indo Pureco Pratama Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
IRRA.JK,Itama Ranoraya Tbk.,Stock,Indonesia,Healthcare,Medical Distribution,6. Healthcare
IRSX.JK,Aviana Sinar Abadi Tbk.,Stock,Indonesia,Technology,Software - Application,9. Technology
PTIS.JK,Indo Straits Tbk.,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
ISAP.JK,Isra Presisi Indonesia Tbk.,Stock,Indonesia,Industrials,Metal Fabrication,3. Industrials
ISAT.JK,Indosat Tbk.,Stock,Indonesia,Communication Services,Telecom Services,10. Infrastructure
ISEA.JK,Indo American Seafoods Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
ISSP.JK,Steel Pipe Industry of Indones,Stock,Indonesia,Basic Materials,Steel,2. Basic Materials
ITIC.JK,Indonesian Tobacco Tbk.,Stock,Indonesia,Consumer Defensive,Tobacco,4. Konsumen Primer
ITMA.JK,Sumber Energi Andalan Tbk.,Stock,Indonesia,Basic Materials,Other Industrial Metals & Mining,2. Basic Materials
ITMG.JK,Indo Tambangraya Megah Tbk.,Stock,Indonesia,Energy,Thermal Coal,1. Energy
IPTV.JK,MNC Vision Networks Tbk.,Stock,Indonesia,Communication Services,Entertainment,10. Infrastructure
JARR.JK,Jhonlin Agro Raya Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
JAST.JK,Jasnita Telekomindo Tbk.,Stock,Indonesia,Communication Services,Telecom Services,10. Infrastructure
JATI.JK,Informasi Teknologi Indonesia,Stock,Indonesia,Technology,Information Technology Services,9. Technology
JAWA.JK,Jaya Agra Wattie Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
JAYA.JK,Armada Berjaya Trans Tbk.,Stock,Indonesia,Industrials,Trucking,11. Transportation
JECC.JK,Jembo Cable Company Tbk.,Stock,Indonesia,Industrials,Electrical Equipment & Parts,3. Industrials
JGLE.JK,Graha Andrasentra Propertindo,Stock,Indonesia,Consumer Cyclical,Leisure,5. Non Primer
JIHD.JK,Jakarta International Hotels &,Stock,Indonesia,Consumer Cyclical,Lodging,5. Non Primer
JKON.JK,Jaya Konstruksi Manggala Prata,Stock,Indonesia,Industrials,Conglomerates,3. Industrials
JKSW.JK,Jakarta Kyoei Steel Works Tbk.,Stock,Indonesia,,,Unknown
JMAS.JK,Asuransi Jiwa Syariah Jasa Mit,Stock,Indonesia,Financial Services,Insurance - Life,7. Finance
JPFA.JK,Japfa Comfeed Indonesia Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
JRPT.JK,Jaya Real Property Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
JSPT.JK,Jakarta Setiabudi Internasiona,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
JSKY.JK,Sky Energy Indonesia Tbk.,Stock,Indonesia,,,Unknown
JSMR.JK,Jasa Marga (Persero) Tbk.,Stock,Indonesia,Industrials,Infrastructure Operations,10. Infrastructure
JTPE.JK,Jasuindo Tiga Perkasa Tbk.,Stock,Indonesia,Industrials,Specialty Business Services,3. Industrials
KAEF.JK,Kimia Farma Tbk.,Stock,Indonesia,Healthcare,Medical Distribution,6. Healthcare
KARW.JK,Meratus Jasa Prima Tbk.,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
KAYU.JK,Darmi Bersaudara Tbk.,Stock,Indonesia,,,Unknown
KBAG.JK,Karya Bersama Anugerah Tbk.,Stock,Indonesia,Consumer Cyclical,Residential Construction,5. Non Primer
KBLI.JK,KMI Wire & Cable Tbk.,Stock,Indonesia,Industrials,Electrical Equipment & Parts,3. Industrials
KBLM.JK,Kabelindo Murni Tbk.,Stock,Indonesia,Industrials,Electrical Equipment & Parts,3. Industrials
KBLV.JK,First Media Tbk.,Stock,Indonesia,Communication Services,Entertainment,10. Infrastructure
KBRI.JK,Kertas Basuki Rachmat Indonesi,Stock,Indonesia,,,Unknown
KDSI.JK,Kedawung Setia Industrial Tbk.,Stock,Indonesia,Consumer Cyclical,Packaging & Containers,5. Non Primer
KDTN.JK,Puri Sentul Permai Tbk.,Stock,Indonesia,Consumer Cyclical,Restaurants,5. Non Primer
KEEN.JK,Kencana Energi Lestari Tbk.,Stock,Indonesia,Utilities,Utilities - Independent Power Producers,10. Infrastructure
KEJU.JK,Mulia Boga Raya Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
KETR.JK,Ketrosden Triasmitra Tbk.,Stock,Indonesia,Technology,Communication Equipment,9. Technology
KIAS.JK,Keramika Indonesia Assosiasi T,Stock,Indonesia,Industrials,Building Products & Equipment,3. Industrials
KICI.JK,Kedaung Indah Can Tbk,Stock,Indonesia,Consumer Cyclical,"Furnishings, Fixtures & Appliances",5. Non Primer
KIJA.JK,Kawasan Industri Jababeka Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
KING.JK,Hoffmen Cleanindo Tbk.,Stock,Indonesia,Industrials,Specialty Business Services,3. Industrials
KINO.JK,Kino Indonesia Tbk.,Stock,Indonesia,Consumer Defensive,Beverages - Non-Alcoholic,4. Konsumen Primer
KIOS.JK,Kioson Komersial Indonesia Tbk,Stock,Indonesia,Technology,Software - Application,9. Technology
KJEN.JK,Krida Jaringan Nusantara Tbk.,Stock,Indonesia,Industrials,Integrated Freight & Logistics,11. Transportation
KKES.JK,Kusuma Kemindo Sentosa Tbk.,Stock,Indonesia,Basic Materials,Specialty Chemicals,2. Basic Materials
KKGI.JK,Resource Alam Indonesia Tbk.,Stock,Indonesia,Energy,Thermal Coal,1. Energy
KLAS.JK,Pelayaran Kurnia Lautan Semest,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
KLBF.JK,Kalbe Farma Tbk.,Stock,Indonesia,Healthcare,Drug Manufacturers - General,6. Healthcare
KLIN.JK,Klinko Karya Imaji Tbk.,Stock,Indonesia,Consumer Cyclical,Home Improvement Retail,5. Non Primer
KMDS.JK,Kurniamitra Duta Sentosa Tbk.,Stock,Indonesia,Consumer Defensive,Food Distribution,4. Konsumen Primer
KMTR.JK,Kirana Megatara Tbk.,Stock,Indonesia,Consumer Cyclical,Auto Parts,5. Non Primer
KOBX.JK,Kobexindo Tractors Tbk.,Stock,Indonesia,Industrials,Farm & Heavy Construction Machinery,3. Industrials
KOCI.JK,Kokoh Exa Nusantara Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
KOIN.JK,Kokoh Inti Arebama Tbk,Stock,Indonesia,Industrials,Building Products & Equipment,3. Industrials
KOKA.JK,Koka Indonesia Tbk.,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
KONI.JK,Perdana Bangun Pusaka Tbk,Stock,Indonesia,Consumer Cyclical,Specialty Retail,5. Non Primer
KOPI.JK,Mitra Energi Persada Tbk.,Stock,Indonesia,Energy,Oil & Gas Refining & Marketing,1. Energy
KOTA.JK,DMS Propertindo Tbk.,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
KPAL.JK,Steadfast Marine Tbk.,Stock,Indonesia,,,Unknown
KPAS.JK,Cottonindo Ariesta Tbk.,Stock,Indonesia,,,Unknown
KPIG.JK,MNC Land Tbk.,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
KRAH.JK,Grand Kartech Tbk.,Stock,Indonesia,,,Unknown
KRAS.JK,Krakatau Steel (Persero) Tbk.,Stock,Indonesia,Basic Materials,Steel,2. Basic Materials
